OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Linux,sha256,100MiB,104857600,1,0.22644243000104325,441.61334958090356,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,2,0.2251699059997918,444.1090809004133,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,3,0.22306154100078857,448.3067746745571,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,4,0.2270609160004824,440.4104491491946,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,5,0.2305657800006884,433.7157057725627,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,6,0.23429417599982116,426.8138530258487,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,7,0.23511146400051075,425.3301744562433,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,8,0.22803890300019702,438.52166750650264,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,9,0.22447246099909535,445.48894574824044,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,10,0.2201764519995777,454.1811764692793,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,11,0.2199212350005837,454.7082504321813,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,12,0.2218431490000512,450.768934946812,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,13,0.22033588499834877,453.8525351907585,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,14,0.22041139999964798,453.69704107936207,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,15,0.22501649200057727,444.4118700408122,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,16,0.227905923000435,438.7775389225366,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,17,0.22070972399887978,453.08379797759864,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,18,0.2203663520012924,453.7897872875507,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,19,0.22014082500027143,454.254679929889,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,20,0.22263611199923616,449.16343131406774,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,21,0.2206836250006745,453.13738162355435,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,22,0.2198185609995562,454.9206379355831,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,23,0.22049456400054623,453.52592003017486,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,24,0.2215661709997221,451.33243738786024,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,25,0.22098955799992837,452.51006837179347,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,26,0.22005639300004987,454.42896994125203,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,27,0.21974672299984377,455.06935728034085,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,28,0.22310529199967277,448.21886161331696,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,29,0.22609048199956305,442.30079530810707,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Linux,sha256,100MiB,104857600,30,0.2359996779996436,423.7293916992167,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
