Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0065915,0.005603,160.164,1000,Non-AEAD,block
AES-256-CBC,4096,0.0087464,0.0057871,537.551,1000,Non-AEAD,block
AES-256-CBC,16384,0.0279938,0.0072765,886.015,1000,Non-AEAD,block
AES-256-CBC,262144,0.391253,0.0902688,1038.37,1000,Non-AEAD,block
AES-256-CBC,1048576,1.29315,0.421468,1166.44,1000,Non-AEAD,block
AES-256-CBC,8388608,13.6527,5.54555,833.411,1000,Non-AEAD,block
AES-256-CTR,1024,0.0022393,0.0022331,436.706,1000,Non-AEAD,stream
AES-256-CTR,4096,0.0028458,0.0028677,1367.38,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0062635,0.0062127,2504.77,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0623215,0.0617071,4031.33,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.413784,0.440547,2341.01,1000,Non-AEAD,stream
AES-256-CTR,8388608,5.61782,5.61675,1424.18,1000,Non-AEAD,stream
AES-256-GCM,1024,0.0025179,0.0032608,337.987,1000,AEAD,block
AES-256-GCM,4096,0.0031543,0.0038945,1108.34,1000,AEAD,block
AES-256-GCM,16384,0.0081976,0.008651,1854.75,1000,AEAD,block
AES-256-GCM,262144,0.0843799,0.078568,3068.47,1000,AEAD,block
AES-256-GCM,1048576,0.890625,0.608739,1333.9,1000,AEAD,block
AES-256-GCM,8388608,9.68066,7.12263,952.194,1000,AEAD,block
AES-256-CCM,1024,0.0048216,0.0063061,175.519,1000,AEAD,block
AES-256-CCM,4096,0.0083047,0.0097165,433.517,1000,AEAD,block
AES-256-CCM,16384,0.0234682,0.024321,653.913,1000,AEAD,block
AES-256-CCM,262144,0.434927,0.425234,581.287,1000,AEAD,block
AES-256-CCM,1048576,1.88901,1.5754,577.299,1000,AEAD,block
AES-256-CCM,8388608,16.2631,13.8842,530.728,1000,AEAD,block
