Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0034766,0.0028148,310.444,1000,Non-AEAD,block
AES-256-CBC,4096,0.005271,0.0027724,971.293,1000,Non-AEAD,block
AES-256-CBC,16384,0.0275824,0.0069112,905.965,1000,Non-AEAD,block
AES-256-CBC,262144,0.375565,0.0856815,1084.02,1000,Non-AEAD,block
AES-256-CBC,1048576,1.17399,0.379975,1287.03,1000,Non-AEAD,block
AES-256-CBC,8388608,11.537,4.77415,980.922,1000,Non-AEAD,block
AES-256-CTR,1024,0.0022292,0.0022127,439.705,1000,Non-AEAD,stream
AES-256-CTR,4096,0.0026529,0.0026637,1469.45,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0051573,0.0051327,3036.93,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0545263,0.0533968,4632.93,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.364528,0.394755,2634.06,1000,Non-AEAD,stream
AES-256-CTR,8388608,4.19455,4.46964,1846.68,1000,Non-AEAD,stream
AES-256-GCM,1024,0.002274,0.0029627,372.969,1000,AEAD,block
AES-256-GCM,4096,0.0029078,0.0035745,1205.2,1000,AEAD,block
AES-256-GCM,16384,0.0067974,0.0071369,2242.67,1000,AEAD,block
AES-256-GCM,262144,0.0774114,0.0721279,3343.6,1000,AEAD,block
AES-256-GCM,1048576,0.630224,0.449159,1852.91,1000,AEAD,block
AES-256-GCM,8388608,7.45322,5.46397,1238.66,1000,AEAD,block
AES-256-CCM,1024,0.0032036,0.0040093,270.782,1000,AEAD,block
AES-256-CCM,4096,0.005929,0.0066484,621.154,1000,AEAD,block
AES-256-CCM,16384,0.018085,0.0184487,855.375,1000,AEAD,block
AES-256-CCM,262144,0.252837,0.246755,1000.81,1000,AEAD,block
AES-256-CCM,1048576,1.39413,1.18476,775.53,1000,AEAD,block
AES-256-CCM,8388608,13.1854,11.1288,658.053,1000,AEAD,block
