Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0036114,0.0029004,299.936,1000,Non-AEAD,block
AES-256-CBC,4096,0.005545,0.0029192,923.005,1000,Non-AEAD,block
AES-256-CBC,16384,0.0271668,0.0070345,913.708,1000,Non-AEAD,block
AES-256-CBC,262144,0.387113,0.0871409,1054.29,1000,Non-AEAD,block
AES-256-CBC,1048576,1.30449,0.429584,1153.35,1000,Non-AEAD,block
AES-256-CBC,8388608,13.3189,5.57835,846.682,1000,Non-AEAD,block
AES-256-CTR,1024,0.002302,0.0022917,425.175,1000,Non-AEAD,stream
AES-256-CTR,4096,0.0030418,0.0030094,1291.07,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0088637,0.0089092,1758.29,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0577541,0.057043,4355.51,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.408818,0.441692,2351.53,1000,Non-AEAD,stream
AES-256-CTR,8388608,5.34347,5.65145,1455.22,1000,Non-AEAD,stream
AES-256-GCM,1024,0.0024951,0.0032315,341.062,1000,AEAD,block
AES-256-GCM,4096,0.0033898,0.0042253,1025.92,1000,AEAD,block
AES-256-GCM,16384,0.008254,0.0086575,1847.86,1000,AEAD,block
AES-256-GCM,262144,0.0922265,0.0857202,2809.83,1000,AEAD,block
AES-256-GCM,1048576,0.760636,0.533334,1545.63,1000,AEAD,block
AES-256-GCM,8388608,8.48034,6.01549,1103.77,1000,AEAD,block
AES-256-CCM,1024,0.0030244,0.0038355,284.716,1000,AEAD,block
AES-256-CCM,4096,0.00586,0.0066571,624.146,1000,AEAD,block
AES-256-CCM,16384,0.0184388,0.0188781,837.422,1000,AEAD,block
AES-256-CCM,262144,0.252169,0.24582,1004.04,1000,AEAD,block
AES-256-CCM,1048576,1.45442,1.21522,749.165,1000,AEAD,block
AES-256-CCM,8388608,14.8634,12.2509,590.094,1000,AEAD,block
