Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0035661,0.0028692,303.502,1000,Non-AEAD,block
AES-256-CBC,4096,0.0054913,0.0028629,935.158,1000,Non-AEAD,block
AES-256-CBC,16384,0.0273457,0.007056,908.385,1000,Non-AEAD,block
AES-256-CBC,262144,0.364934,0.0823961,1117.74,1000,Non-AEAD,block
AES-256-CBC,1048576,1.19637,0.389425,1261.2,1000,Non-AEAD,block
AES-256-CBC,8388608,12.7232,5.24479,890.474,1000,Non-AEAD,block
AES-256-CTR,1024,0.003037,0.0030765,319.477,1000,Non-AEAD,stream
AES-256-CTR,4096,0.0048238,0.0047694,814.379,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0124803,0.0123447,1258.81,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0605614,0.0600681,4144.92,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.438582,0.435816,2287.29,1000,Non-AEAD,stream
AES-256-CTR,8388608,5.57759,5.91433,1392.28,1000,Non-AEAD,stream
AES-256-GCM,1024,0.002345,0.0030359,362.974,1000,AEAD,block
AES-256-GCM,4096,0.0029563,0.0037077,1172.34,1000,AEAD,block
AES-256-GCM,16384,0.0078987,0.0082386,1936.51,1000,AEAD,block
AES-256-GCM,262144,0.103158,0.0962887,2506.94,1000,AEAD,block
AES-256-GCM,1048576,0.879497,0.613294,1339.77,1000,AEAD,block
AES-256-GCM,8388608,9.00173,6.68605,1019.9,1000,AEAD,block
AES-256-CCM,1024,0.0065111,0.0083182,131.707,1000,AEAD,block
AES-256-CCM,4096,0.0078443,0.008985,464.22,1000,AEAD,block
AES-256-CCM,16384,0.0266717,0.0273555,578.412,1000,AEAD,block
AES-256-CCM,262144,0.303039,0.294389,836.922,1000,AEAD,block
AES-256-CCM,1048576,1.58788,1.32979,685.478,1000,AEAD,block
AES-256-CCM,8388608,15.4418,13.2444,557.76,1000,AEAD,block
