Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0036509,0.0029502,295.879,1000,Non-AEAD,block
AES-256-CBC,4096,0.0054459,0.0028834,937.954,1000,Non-AEAD,block
AES-256-CBC,16384,0.0272751,0.0070451,910.542,1000,Non-AEAD,block
AES-256-CBC,262144,0.393729,0.09044,1032.7,1000,Non-AEAD,block
AES-256-CBC,1048576,1.31318,0.431883,1146.09,1000,Non-AEAD,block
AES-256-CBC,8388608,13.7334,5.6244,826.541,1000,Non-AEAD,block
AES-256-CTR,1024,0.0022488,0.0022309,435.995,1000,Non-AEAD,stream
AES-256-CTR,4096,0.002987,0.0030083,1303.1,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0065033,0.0064674,2409.28,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0641411,0.0634319,3919.32,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.494499,0.492033,2027.3,1000,Non-AEAD,stream
AES-256-CTR,8388608,6.10671,6.11165,1309.5,1000,Non-AEAD,stream
AES-256-GCM,1024,0.0025614,0.0033784,328.82,1000,AEAD,block
AES-256-GCM,4096,0.0035946,0.0044582,970.159,1000,AEAD,block
AES-256-GCM,16384,0.0085138,0.0090728,1776.92,1000,AEAD,block
AES-256-GCM,262144,0.0980013,0.0920007,2631.55,1000,AEAD,block
AES-256-GCM,1048576,0.953252,0.670141,1231.99,1000,AEAD,block
AES-256-GCM,8388608,9.26811,6.74418,999.233,1000,AEAD,block
AES-256-CCM,1024,0.0031238,0.0039924,274.462,1000,AEAD,block
AES-256-CCM,4096,0.0074327,0.0086446,485.934,1000,AEAD,block
AES-256-CCM,16384,0.0239035,0.0245589,644.83,1000,AEAD,block
AES-256-CCM,262144,0.287965,0.279389,881.284,1000,AEAD,block
AES-256-CCM,1048576,1.99463,1.68307,543.817,1000,AEAD,block
AES-256-CCM,8388608,16.1518,13.6601,536.698,1000,AEAD,block
