Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0034236,0.0027273,317.535,1000,Non-AEAD,block
AES-256-CBC,4096,0.0052562,0.0027731,972.999,1000,Non-AEAD,block
AES-256-CBC,16384,0.0253733,0.0064986,980.488,1000,Non-AEAD,block
AES-256-CBC,262144,0.359224,0.0819485,1133.34,1000,Non-AEAD,block
AES-256-CBC,1048576,1.17223,0.375357,1292.34,1000,Non-AEAD,block
AES-256-CBC,8388608,12.0007,4.95997,943.361,1000,Non-AEAD,block
AES-256-CTR,1024,0.0049717,0.004985,196.162,1000,Non-AEAD,stream
AES-256-CTR,4096,0.0030274,0.0030191,1292.07,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0051398,0.0051115,3048.39,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0596878,0.0591847,4206.19,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.410321,0.417513,2415.94,1000,Non-AEAD,stream
AES-256-CTR,8388608,4.96533,5.1648,1579.45,1000,Non-AEAD,stream
AES-256-GCM,1024,0.0023427,0.0030533,361.958,1000,AEAD,block
AES-256-GCM,4096,0.0045062,0.0055525,776.691,1000,AEAD,block
AES-256-GCM,16384,0.0072909,0.0077303,2080.39,1000,AEAD,block
AES-256-GCM,262144,0.08343,0.0778215,3100.75,1000,AEAD,block
AES-256-GCM,1048576,0.77879,0.534903,1522.43,1000,AEAD,block
AES-256-GCM,8388608,7.86084,5.74077,1176.33,1000,AEAD,block
AES-256-CCM,1024,0.0029236,0.0036951,295.092,1000,AEAD,block
AES-256-CCM,4096,0.0054294,0.0061103,677.011,1000,AEAD,block
AES-256-CCM,16384,0.0172785,0.0177005,893.393,1000,AEAD,block
AES-256-CCM,262144,0.269934,0.263496,937.33,1000,AEAD,block
AES-256-CCM,1048576,1.51424,1.26729,719.03,1000,AEAD,block
AES-256-CCM,8388608,13.9406,12.1732,612.702,1000,AEAD,block
