Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.0035975,0.0029091,300.176,1000,Non-AEAD,block
AES-256-CBC,4096,0.0054537,0.0028763,937.875,1000,Non-AEAD,block
AES-256-CBC,16384,0.0267129,0.0068212,931.887,1000,Non-AEAD,block
AES-256-CBC,262144,0.365428,0.0825187,1116.2,1000,Non-AEAD,block
AES-256-CBC,1048576,1.27694,0.41254,1183.8,1000,Non-AEAD,block
AES-256-CBC,8388608,11.3255,4.6375,1002.32,1000,Non-AEAD,block
AES-256-CTR,1024,0.0020106,0.0020061,486.251,1000,Non-AEAD,stream
AES-256-CTR,4096,0.002434,0.0024516,1599.09,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0050744,0.0050568,3084.53,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0540147,0.0536038,4646.04,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.337887,0.342396,2939.95,1000,Non-AEAD,stream
AES-256-CTR,8388608,4.24273,4.49121,1831.93,1000,Non-AEAD,stream
AES-256-GCM,1024,0.0022908,0.0029474,372.862,1000,AEAD,block
AES-256-GCM,4096,0.0029352,0.0036107,1193.5,1000,AEAD,block
AES-256-GCM,16384,0.0069956,0.0073608,2176.73,1000,AEAD,block
AES-256-GCM,262144,0.078234,0.073505,3295.13,1000,AEAD,block
AES-256-GCM,1048576,0.649138,0.449059,1821.17,1000,AEAD,block
AES-256-GCM,8388608,7.09698,5.15308,1306.12,1000,AEAD,block
AES-256-CCM,1024,0.0028404,0.0035673,304.809,1000,AEAD,block
AES-256-CCM,4096,0.0053677,0.0060211,685.981,1000,AEAD,block
AES-256-CCM,16384,0.0166858,0.0170681,925.819,1000,AEAD,block
AES-256-CCM,262144,0.238758,0.233406,1058.95,1000,AEAD,block
AES-256-CCM,1048576,1.32217,1.10695,823.342,1000,AEAD,block
AES-256-CCM,8388608,12.7597,10.7503,680.563,1000,AEAD,block
