Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00235696,0.00172566,478.399,1000,Non-AEAD,block
AES-256-CBC,4096,0.00485856,0.00218882,1108.57,1000,Non-AEAD,block
AES-256-CBC,16384,0.016111,0.00526239,1462.1,1000,Non-AEAD,block
AES-256-CBC,262144,0.477577,0.0597654,930.506,1000,Non-AEAD,block
AES-256-CBC,1048576,2.0091,0.24716,886.421,1000,Non-AEAD,block
AES-256-CBC,8388608,14.5466,3.276,897.738,1000,Non-AEAD,block
AES-256-CTR,1024,0.00157789,0.00162495,609.811,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00209301,0.00217183,1831.84,1000,Non-AEAD,stream
AES-256-CTR,16384,0.0052376,0.00527639,2972.23,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0581337,0.0585337,4285.69,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.238698,0.24097,4169.55,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.51082,2.54382,3165.41,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00182649,0.00199541,511.036,1000,AEAD,block
AES-256-GCM,4096,0.00253881,0.00285761,1447.72,1000,AEAD,block
AES-256-GCM,16384,0.0074104,0.00763304,2077.32,1000,AEAD,block
AES-256-GCM,262144,0.0926189,0.085946,2800.1,1000,AEAD,block
AES-256-GCM,1048576,0.380207,0.33913,2780.34,1000,AEAD,block
AES-256-GCM,8388608,11.0052,4.16752,1054.53,1000,AEAD,block
AES-256-CCM,1024,0.0027544,0.0030518,336.386,1000,AEAD,block
AES-256-CCM,4096,0.00609226,0.0060827,641.686,1000,AEAD,block
AES-256-CCM,16384,0.0191227,0.0196572,805.831,1000,AEAD,block
AES-256-CCM,262144,0.273942,0.271465,916.745,1000,AEAD,block
AES-256-CCM,1048576,1.13426,1.08304,901.994,1000,AEAD,block
AES-256-CCM,8388608,16.5689,9.75196,607.882,1000,AEAD,block
