Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00237793,0.00193646,452.699,1000,Non-AEAD,block
AES-256-CBC,4096,0.00610447,0.00232079,927.271,1000,Non-AEAD,block
AES-256-CBC,16384,0.0150408,0.00509227,1552.17,1000,Non-AEAD,block
AES-256-CBC,262144,0.448802,0.0572096,988.121,1000,Non-AEAD,block
AES-256-CBC,1048576,1.95998,0.24571,906.747,1000,Non-AEAD,block
AES-256-CBC,8388608,14.6419,3.43835,884.945,1000,Non-AEAD,block
AES-256-CTR,1024,0.00201488,0.00205615,479.763,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00264535,0.00272856,1453.78,1000,Non-AEAD,stream
AES-256-CTR,16384,0.00562283,0.00571563,2756.11,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0623233,0.0625813,4003.05,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.247713,0.247111,4041.84,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.874,2.888,2776.82,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00185603,0.00214563,488.079,1000,AEAD,block
AES-256-GCM,4096,0.00261223,0.00295263,1403.9,1000,AEAD,block
AES-256-GCM,16384,0.00725384,0.00725148,2154.38,1000,AEAD,block
AES-256-GCM,262144,0.0971141,0.0920262,2643.54,1000,AEAD,block
AES-256-GCM,1048576,0.387655,0.341668,2742.27,1000,AEAD,block
AES-256-GCM,8388608,10.2975,3.97528,1121.02,1000,AEAD,block
AES-256-CCM,1024,0.00235959,0.00273681,383.236,1000,AEAD,block
AES-256-CCM,4096,0.00520166,0.00558264,724.432,1000,AEAD,block
AES-256-CCM,16384,0.0173305,0.0177245,891.454,1000,AEAD,block
AES-256-CCM,262144,0.254527,0.248197,994.582,1000,AEAD,block
AES-256-CCM,1048576,1.0483,1.01268,970.415,1000,AEAD,block
AES-256-CCM,8388608,15.2586,9.21145,653.862,1000,AEAD,block
