Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00235299,0.00166876,485.641,1000,Non-AEAD,block
AES-256-CBC,4096,0.00534714,0.00361574,871.65,1000,Non-AEAD,block
AES-256-CBC,16384,0.0152814,0.00502025,1539.28,1000,Non-AEAD,block
AES-256-CBC,262144,0.474261,0.0603585,935.245,1000,Non-AEAD,block
AES-256-CBC,1048576,2.04626,0.253338,869.719,1000,Non-AEAD,block
AES-256-CBC,8388608,14.9164,3.51129,868.259,1000,Non-AEAD,block
AES-256-CTR,1024,0.00169874,0.00181842,555.314,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00218313,0.00227376,1752.91,1000,Non-AEAD,stream
AES-256-CTR,16384,0.00490122,0.00489437,3190.21,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0606816,0.0609977,4109.16,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.25715,0.262158,3851.28,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.7816,2.75912,2887.71,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00173935,0.00198176,524.877,1000,AEAD,block
AES-256-GCM,4096,0.00236383,0.00268009,1548.9,1000,AEAD,block
AES-256-GCM,16384,0.0063983,0.00640527,2440.73,1000,AEAD,block
AES-256-GCM,262144,0.0920462,0.0856109,2814.41,1000,AEAD,block
AES-256-GCM,1048576,0.38401,0.343317,2749.79,1000,AEAD,block
AES-256-GCM,8388608,10.0318,3.99117,1140.98,1000,AEAD,block
AES-256-CCM,1024,0.0026399,0.00282426,357.442,1000,AEAD,block
AES-256-CCM,4096,0.00548847,0.00568081,699.463,1000,AEAD,block
AES-256-CCM,16384,0.0181154,0.0178985,867.721,1000,AEAD,block
AES-256-CCM,262144,0.278084,0.268984,913.962,1000,AEAD,block
AES-256-CCM,1048576,1.10493,1.06664,920.993,1000,AEAD,block
AES-256-CCM,8388608,16.3491,9.77527,612.455,1000,AEAD,block
