Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00233294,0.00164,491.606,1000,Non-AEAD,block
AES-256-CBC,4096,0.00456625,0.00205005,1180.8,1000,Non-AEAD,block
AES-256-CBC,16384,0.0156555,0.00475038,1531.42,1000,Non-AEAD,block
AES-256-CBC,262144,0.471258,0.0617873,938.007,1000,Non-AEAD,block
AES-256-CBC,1048576,1.96875,0.244443,903.673,1000,Non-AEAD,block
AES-256-CBC,8388608,14.4503,3.28222,902.297,1000,Non-AEAD,block
AES-256-CTR,1024,0.00164234,0.00160669,601.14,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00206435,0.00204411,1901.56,1000,Non-AEAD,stream
AES-256-CTR,16384,0.00487735,0.00483374,3217.97,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0603357,0.06383,4026.88,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.258798,0.258606,3865.45,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.41502,2.43728,3297.4,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00166942,0.00183264,557.707,1000,AEAD,block
AES-256-GCM,4096,0.00227447,0.0025631,1614.96,1000,AEAD,block
AES-256-GCM,16384,0.00607615,0.00612991,2560.2,1000,AEAD,block
AES-256-GCM,262144,0.0790936,0.074904,3246.8,1000,AEAD,block
AES-256-GCM,1048576,0.376796,0.335021,2809.71,1000,AEAD,block
AES-256-GCM,8388608,9.63692,3.59298,1209.38,1000,AEAD,block
AES-256-CCM,1024,0.00239478,0.002792,376.558,1000,AEAD,block
AES-256-CCM,4096,0.00562199,0.0059392,675.752,1000,AEAD,block
AES-256-CCM,16384,0.0187296,0.0187744,833.244,1000,AEAD,block
AES-256-CCM,262144,0.276996,0.273206,908.757,1000,AEAD,block
AES-256-CCM,1048576,1.08393,1.03213,945.153,1000,AEAD,block
AES-256-CCM,8388608,15.6646,9.36688,639.195,1000,AEAD,block
