Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00315966,0.00226986,359.723,1000,Non-AEAD,block
AES-256-CBC,4096,0.00626387,0.00273145,868.507,1000,Non-AEAD,block
AES-256-CBC,16384,0.0161091,0.00604765,1410.41,1000,Non-AEAD,block
AES-256-CBC,262144,0.474973,0.0608166,933.202,1000,Non-AEAD,block
AES-256-CBC,1048576,2.15117,0.283779,821.374,1000,Non-AEAD,block
AES-256-CBC,8388608,16.7074,4.23836,763.879,1000,Non-AEAD,block
AES-256-CTR,1024,0.00163897,0.0016353,596.507,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00210475,0.00216334,1830.44,1000,Non-AEAD,stream
AES-256-CTR,16384,0.00491499,0.0048255,3208.26,1000,Non-AEAD,stream
AES-256-CTR,262144,0.056916,0.0576414,4364.62,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.243397,0.242402,4116.93,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.68973,2.66613,2987.38,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00186186,0.00210756,492.043,1000,AEAD,block
AES-256-GCM,4096,0.00257282,0.00286566,1436.52,1000,AEAD,block
AES-256-GCM,16384,0.00725709,0.00725034,2154.07,1000,AEAD,block
AES-256-GCM,262144,0.0832805,0.0781368,3097.56,1000,AEAD,block
AES-256-GCM,1048576,0.374043,0.331544,2834.52,1000,AEAD,block
AES-256-GCM,8388608,10.2257,3.9547,1128.32,1000,AEAD,block
AES-256-CCM,1024,0.00228338,0.00264853,396.018,1000,AEAD,block
AES-256-CCM,4096,0.0051948,0.00543144,735.208,1000,AEAD,block
AES-256-CCM,16384,0.0192326,0.0203976,788.54,1000,AEAD,block
AES-256-CCM,262144,0.279039,0.264132,920.522,1000,AEAD,block
AES-256-CCM,1048576,1.16159,1.13348,871.433,1000,AEAD,block
AES-256-CCM,8388608,16.0871,9.63969,621.92,1000,AEAD,block
