Mode,DataSizeBytes,EncryptTimeMS,DecryptTimeMS,ThroughputMBps,Iterations,IsAEAD,ModeType
AES-256-CBC,1024,0.00240379,0.00165678,480.998,1000,Non-AEAD,block
AES-256-CBC,4096,0.00605236,0.00248395,915.208,1000,Non-AEAD,block
AES-256-CBC,16384,0.0152682,0.00508788,1535.17,1000,Non-AEAD,block
AES-256-CBC,262144,0.468173,0.0598985,946.842,1000,Non-AEAD,block
AES-256-CBC,1048576,1.98798,0.242783,896.554,1000,Non-AEAD,block
AES-256-CBC,8388608,16.7148,4.28871,761.776,1000,Non-AEAD,block
AES-256-CTR,1024,0.00169214,0.00170374,575.145,1000,Non-AEAD,stream
AES-256-CTR,4096,0.00218457,0.00221015,1777.7,1000,Non-AEAD,stream
AES-256-CTR,16384,0.00508288,0.00516837,3048.41,1000,Non-AEAD,stream
AES-256-CTR,262144,0.0657166,0.0659272,3798.13,1000,Non-AEAD,stream
AES-256-CTR,1048576,0.313116,0.309572,3211.88,1000,Non-AEAD,stream
AES-256-CTR,8388608,2.97476,2.99538,2680.01,1000,Non-AEAD,stream
AES-256-GCM,1024,0.00171336,0.00200661,525.038,1000,AEAD,block
AES-256-GCM,4096,0.00253025,0.00278616,1469.51,1000,AEAD,block
AES-256-GCM,16384,0.00727999,0.00708377,2175.61,1000,AEAD,block
AES-256-GCM,262144,0.0908041,0.0854265,2837.19,1000,AEAD,block
AES-256-GCM,1048576,0.377428,0.346746,2761.77,1000,AEAD,block
AES-256-GCM,8388608,10.8647,4.24355,1059.03,1000,AEAD,block
AES-256-CCM,1024,0.00218141,0.00255627,412.254,1000,AEAD,block
AES-256-CCM,4096,0.00505761,0.00538856,747.882,1000,AEAD,block
AES-256-CCM,16384,0.0178945,0.017605,880.294,1000,AEAD,block
AES-256-CCM,262144,0.279322,0.269265,911.433,1000,AEAD,block
AES-256-CCM,1048576,1.1349,1.08933,899.189,1000,AEAD,block
AES-256-CCM,8388608,17.1759,10.1798,584.887,1000,AEAD,block
