OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Windows,sha3-512,1MiB,1048576,1,0.019810100000000053,50.47930096264014,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
Windows,sha3-512,1MiB,1048576,2,0.02115519999999993,47.26970201179868,streaming,ae620b7c96e065699b5560b5bf5a872d0f37d69622681d4b997496a743456869cc189f9a55a48f8e8974279ac41aef2ee220bc008e6a8dc043b01f37ee2ab405
