OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Windows,sha512,100MiB,104857600,1,0.1922857,520.0594740014468,streaming,5bf47d8a42e2e913c72b6ca2f1eae3920369d1883d7d3717be0abe8b359e9d08cf1307e61c6cc0732c72dbf66fb9b09d74b37a2d3b81ea559adff5441a220fbf
Windows,sha512,100MiB,104857600,2,0.17662650000000002,566.1664586004931,streaming,5bf47d8a42e2e913c72b6ca2f1eae3920369d1883d7d3717be0abe8b359e9d08cf1307e61c6cc0732c72dbf66fb9b09d74b37a2d3b81ea559adff5441a220fbf
