OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Windows,sha3-256,100MiB,104857600,1,0.27931300000000014,358.02128794578107,streaming,e59d64aa0394e3e8821ea4b73554d9351b41dec71f48d1af20a5de4d8dc4e517
Windows,sha3-256,100MiB,104857600,2,0.2783812000000001,359.21965994830094,streaming,e59d64aa0394e3e8821ea4b73554d9351b41dec71f48d1af20a5de4d8dc4e517
