OS,Algorithm,SizeName,FileSizeBytes,Run,TimeSeconds,ThroughputMBps,Mode,Digest
Windows,sha256,100MiB,104857600,1,0.11308430000000014,884.2960517065577,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
Windows,sha256,100MiB,104857600,2,0.12253369999999997,816.1020192812265,streaming,4cbf988462cc3ba2e10e3aae9f5268546aa79016359fb45be7dd199c073125c0
